"","run_num","id","sync","asym","synchrony","asymmetry","n_surv","n_dead","biomass","mean_size","meta","final_size","hatch_date","end_date","growth_time","growth_rate"
"1202",16,2,5,1,"high","strong",67,13,456.75,6.81716417910447,0,5.7,46,185,139,0.0410071942446043
"1203",16,3,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.4,51,160,109,0.0587155963302752
"1204",16,4,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.2,46,126,80,0.0775
"1205",16,5,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.6,47,154,107,0.0616822429906542
"1206",16,6,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.45,48,169,121,0.0533057851239669
"1207",16,7,5,1,"high","strong",67,13,456.75,6.81716417910447,1,9.05,35,110,75,0.120666666666667
"1208",16,8,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.65,45,133,88,0.0755681818181818
"1209",16,9,5,1,"high","strong",67,13,456.75,6.81716417910447,0,5.55,50,140,90,0.0616666666666667
"1210",16,10,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.3,43,119,76,0.0828947368421053
"1211",16,11,5,1,"high","strong",67,13,456.75,6.81716417910447,0,5.7,52,145,93,0.0612903225806452
"1212",16,12,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.35,52,189,137,0.0463503649635036
"1213",16,13,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.3,49,154,105,0.06
"1214",16,14,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.15,55,178,123,0.05
"1215",16,15,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.75,44,132,88,0.0767045454545455
"1216",16,16,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.8,40,126,86,0.0790697674418605
"1217",16,17,5,1,"high","strong",67,13,456.75,6.81716417910447,0,5.6,49,150,101,0.0554455445544554
"1218",16,18,5,1,"high","strong",67,13,456.75,6.81716417910447,0,5.4,52,140,88,0.0613636363636364
"1219",16,19,5,1,"high","strong",67,13,456.75,6.81716417910447,1,7.25,43,120,77,0.0941558441558442
"1220",16,20,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.55,47,149,102,0.0642156862745098
"1221",16,21,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.3,45,125,80,0.07875
"1222",16,22,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.15,49,116,67,0.0917910447761194
"1223",16,23,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.7,43,117,74,0.0905405405405405
"1224",16,24,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.6,49,145,96,0.06875
"1225",16,25,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.95,45,123,78,0.0891025641025641
"1226",16,26,5,1,"high","strong",67,13,456.75,6.81716417910447,1,7.05,43,130,87,0.0810344827586207
"1227",16,27,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.8,43,129,86,0.0790697674418605
"1228",16,28,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.55,47,128,81,0.0808641975308642
"1229",16,29,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.6,46,138,92,0.0717391304347826
"1230",16,30,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.4,51,150,99,0.0646464646464646
"1231",16,31,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.8,45,117,72,0.0944444444444444
"1232",16,32,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.45,47,125,78,0.0826923076923077
"1233",16,33,5,1,"high","strong",67,13,456.75,6.81716417910447,0,5.55,50,135,85,0.0652941176470588
"1234",16,34,5,1,"high","strong",67,13,456.75,6.81716417910447,0,5.8,54,199,145,0.04
"1235",16,35,5,1,"high","strong",67,13,456.75,6.81716417910447,0,5.4,55,152,97,0.0556701030927835
"1236",16,36,5,1,"high","strong",67,13,456.75,6.81716417910447,1,7.1,45,129,84,0.0845238095238095
"1237",16,37,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.25,49,164,115,0.0543478260869565
"1238",16,38,5,1,"high","strong",67,13,456.75,6.81716417910447,1,7.65,44,119,75,0.102
"1239",16,39,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.6,45,123,78,0.0846153846153846
"1240",16,40,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.95,49,137,88,0.0789772727272727
"1241",16,41,5,1,"high","strong",67,13,456.75,6.81716417910447,1,7.75,43,125,82,0.0945121951219512
"1242",16,42,5,1,"high","strong",67,13,456.75,6.81716417910447,1,7.05,42,115,73,0.0965753424657534
"1243",16,43,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.55,45,117,72,0.0909722222222222
"1244",16,44,5,1,"high","strong",67,13,456.75,6.81716417910447,1,7.15,50,132,82,0.0871951219512195
"1245",16,45,5,1,"high","strong",67,13,456.75,6.81716417910447,1,8.55,35,120,85,0.100588235294118
"1246",16,46,5,1,"high","strong",67,13,456.75,6.81716417910447,0,5.55,48,136,88,0.0630681818181818
"1247",16,47,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.55,43,127,84,0.0779761904761905
"1248",16,48,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.85,47,116,69,0.0992753623188406
"1249",16,49,5,1,"high","strong",67,13,456.75,6.81716417910447,1,7.35,41,118,77,0.0954545454545454
"1250",16,50,5,1,"high","strong",67,13,456.75,6.81716417910447,1,7.65,42,115,73,0.104794520547945
"1251",16,51,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.5,50,144,94,0.0691489361702128
"1252",16,52,5,1,"high","strong",67,13,456.75,6.81716417910447,0,4.7,56,131,75,0.0626666666666667
"1253",16,53,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.7,49,134,85,0.0788235294117647
"1254",16,54,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.05,43,126,83,0.0728915662650602
"1255",16,55,5,1,"high","strong",67,13,456.75,6.81716417910447,1,7.05,45,137,92,0.0766304347826087
"1256",16,56,5,1,"high","strong",67,13,456.75,6.81716417910447,1,7.65,45,127,82,0.0932926829268293
"1257",16,57,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.6,52,148,96,0.06875
"1258",16,58,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.8,41,127,86,0.0790697674418605
"1259",16,59,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.35,53,167,114,0.0557017543859649
"1260",16,60,5,1,"high","strong",67,13,456.75,6.81716417910447,1,7.05,48,173,125,0.0564
"1261",16,61,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.3,49,132,83,0.0759036144578313
"1262",16,62,5,1,"high","strong",67,13,456.75,6.81716417910447,1,7.8,37,127,90,0.0866666666666667
"1263",16,63,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.8,43,121,78,0.0871794871794872
"1264",16,64,5,1,"high","strong",67,13,456.75,6.81716417910447,1,7.85,37,112,75,0.104666666666667
"1265",16,65,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.45,46,147,101,0.0638613861386139
"1266",16,66,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.5,51,164,113,0.0575221238938053
"1267",16,67,5,1,"high","strong",67,13,456.75,6.81716417910447,0,4.5,52,147,95,0.0473684210526316
"1268",16,68,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.15,50,157,107,0.0574766355140187
"1269",16,69,5,1,"high","strong",67,13,456.75,6.81716417910447,0,5.4,53,190,137,0.0394160583941606
"1270",16,70,5,1,"high","strong",67,13,456.75,6.81716417910447,1,7.85,40,111,71,0.11056338028169
"1271",16,71,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.1,50,141,91,0.067032967032967
"1272",16,72,5,1,"high","strong",67,13,456.75,6.81716417910447,1,9.15,41,120,79,0.115822784810127
"1273",16,73,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.95,48,142,94,0.073936170212766
"1274",16,74,5,1,"high","strong",67,13,456.75,6.81716417910447,0,4.55,52,118,66,0.0689393939393939
"1275",16,75,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.2,52,173,121,0.0512396694214876
"1276",16,76,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.1,49,123,74,0.0824324324324324
"1277",16,77,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.1,46,168,122,0.05
"1278",16,78,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.95,43,127,84,0.0827380952380952
"1279",16,79,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.25,50,177,127,0.0492125984251969
"1280",16,80,5,1,"high","strong",67,13,456.75,6.81716417910447,1,6.65,49,158,109,0.0610091743119266
"1281",17,1,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.3,50,151,101,0.0623762376237624
"1282",17,2,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.3,42,134,92,0.0684782608695652
"1283",17,3,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.55,48,141,93,0.0704301075268817
"1284",17,4,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.55,50,172,122,0.0536885245901639
"1285",17,5,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.85,43,131,88,0.0778409090909091
"1286",17,6,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.3,50,130,80,0.07875
"1287",17,7,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.45,52,143,91,0.0708791208791209
"1288",17,8,5,1,"high","strong",69,11,474.95,6.88333333333333,1,7.45,44,126,82,0.0908536585365854
"1289",17,9,5,1,"high","strong",69,11,474.95,6.88333333333333,1,7.85,42,114,72,0.109027777777778
"1290",17,10,5,1,"high","strong",69,11,474.95,6.88333333333333,1,7.8,40,122,82,0.0951219512195122
"1291",17,11,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.45,51,170,119,0.0542016806722689
"1292",17,12,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.4,42,118,76,0.0842105263157895
"1293",17,13,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.05,50,155,105,0.0576190476190476
"1294",17,14,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.3,50,141,91,0.0692307692307692
"1295",17,15,5,1,"high","strong",69,11,474.95,6.88333333333333,1,7.05,42,123,81,0.087037037037037
"1296",17,16,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.45,55,186,131,0.049236641221374
"1297",17,17,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.75,46,133,87,0.0775862068965517
"1298",17,18,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.65,41,122,81,0.0820987654320988
"1299",17,19,5,1,"high","strong",69,11,474.95,6.88333333333333,1,8.55,40,114,74,0.115540540540541
"1300",17,20,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.3,50,154,104,0.0605769230769231
"1301",17,21,5,1,"high","strong",69,11,474.95,6.88333333333333,0,5,54,149,95,0.0526315789473684
"1302",17,22,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.3,48,162,114,0.0552631578947368
"1303",17,23,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.5,48,143,95,0.068421052631579
"1304",17,24,5,1,"high","strong",69,11,474.95,6.88333333333333,0,2.85,57,111,54,0.0527777777777778
"1305",17,25,5,1,"high","strong",69,11,474.95,6.88333333333333,1,7.35,40,119,79,0.0930379746835443
"1306",17,26,5,1,"high","strong",69,11,474.95,6.88333333333333,1,7.1,46,122,76,0.0934210526315789
"1307",17,27,5,1,"high","strong",69,11,474.95,6.88333333333333,1,8,43,117,74,0.108108108108108
"1308",17,28,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.6,49,151,102,0.0647058823529412
"1309",17,29,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.95,41,126,85,0.0817647058823529
"1310",17,30,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.3,43,136,93,0.067741935483871
"1311",17,31,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.75,49,171,122,0.055327868852459
"1312",17,32,5,1,"high","strong",69,11,474.95,6.88333333333333,1,7.65,44,116,72,0.10625
"1313",17,33,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.55,48,138,90,0.0727777777777778
"1314",17,34,5,1,"high","strong",69,11,474.95,6.88333333333333,0,5.55,54,197,143,0.0388111888111888
"1315",17,35,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.75,53,170,117,0.0576923076923077
"1316",17,36,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.1,56,176,120,0.0508333333333333
"1317",17,37,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.65,46,128,82,0.0810975609756098
"1318",17,38,5,1,"high","strong",69,11,474.95,6.88333333333333,1,7.8,45,127,82,0.0951219512195122
"1319",17,39,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.8,46,142,96,0.0708333333333333
"1320",17,40,5,1,"high","strong",69,11,474.95,6.88333333333333,1,7.5,39,136,97,0.077319587628866
"1321",17,41,5,1,"high","strong",69,11,474.95,6.88333333333333,1,8.55,36,113,77,0.111038961038961
"1322",17,42,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.3,44,131,87,0.0724137931034483
"1323",17,43,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.55,50,176,126,0.051984126984127
"1324",17,44,5,1,"high","strong",69,11,474.95,6.88333333333333,0,5.6,46,148,102,0.0549019607843137
"1325",17,45,5,1,"high","strong",69,11,474.95,6.88333333333333,1,8.1,39,113,74,0.109459459459459
"1326",17,46,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.7,52,145,93,0.0720430107526882
"1327",17,47,5,1,"high","strong",69,11,474.95,6.88333333333333,1,7.55,36,110,74,0.102027027027027
"1328",17,48,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.65,43,136,93,0.071505376344086
"1329",17,49,5,1,"high","strong",69,11,474.95,6.88333333333333,0,5.15,50,150,100,0.0515
"1330",17,50,5,1,"high","strong",69,11,474.95,6.88333333333333,0,4,53,143,90,0.0444444444444444
"1331",17,51,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.1,47,142,95,0.0642105263157895
"1332",17,52,5,1,"high","strong",69,11,474.95,6.88333333333333,1,7.7,46,123,77,0.1
"1333",17,53,5,1,"high","strong",69,11,474.95,6.88333333333333,1,8.25,39,116,77,0.107142857142857
"1334",17,54,5,1,"high","strong",69,11,474.95,6.88333333333333,1,7.35,41,120,79,0.0930379746835443
"1335",17,55,5,1,"high","strong",69,11,474.95,6.88333333333333,0,5.75,51,158,107,0.0537383177570093
"1336",17,56,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.8,49,142,93,0.0731182795698925
"1337",17,57,5,1,"high","strong",69,11,474.95,6.88333333333333,0,3.8,54,131,77,0.0493506493506493
"1338",17,58,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.85,45,128,83,0.0825301204819277
"1339",17,59,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.55,43,144,101,0.0648514851485149
"1340",17,60,5,1,"high","strong",69,11,474.95,6.88333333333333,1,7.05,46,138,92,0.0766304347826087
"1341",17,61,5,1,"high","strong",69,11,474.95,6.88333333333333,1,7.1,39,116,77,0.0922077922077922
"1342",17,62,5,1,"high","strong",69,11,474.95,6.88333333333333,0,5,51,129,78,0.0641025641025641
"1343",17,63,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.6,43,135,92,0.0717391304347826
"1344",17,64,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.6,45,124,79,0.0835443037974684
"1345",17,65,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.3,50,134,84,0.075
"1346",17,66,5,1,"high","strong",69,11,474.95,6.88333333333333,0,5.65,54,181,127,0.044488188976378
"1347",17,67,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.8,49,136,87,0.0781609195402299
"1348",17,68,5,1,"high","strong",69,11,474.95,6.88333333333333,1,7.15,50,135,85,0.0841176470588235
"1349",17,69,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.4,50,161,111,0.0576576576576577
"1350",17,70,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.8,48,136,88,0.0772727272727273
"1351",17,71,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.45,51,148,97,0.0664948453608247
"1352",17,72,5,1,"high","strong",69,11,474.95,6.88333333333333,1,7.6,37,110,73,0.104109589041096
"1353",17,73,5,1,"high","strong",69,11,474.95,6.88333333333333,1,8.4,33,110,77,0.109090909090909
"1354",17,74,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.65,47,129,82,0.0810975609756098
"1355",17,75,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.5,42,125,83,0.0783132530120482
"1356",17,76,5,1,"high","strong",69,11,474.95,6.88333333333333,0,4,51,132,81,0.0493827160493827
"1357",17,77,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.35,50,155,105,0.0604761904761905
"1358",17,78,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.05,51,152,101,0.0599009900990099
"1359",17,79,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.8,44,122,78,0.0871794871794872
"1360",17,80,5,1,"high","strong",69,11,474.95,6.88333333333333,1,6.35,49,150,101,0.0628712871287129
"1361",18,1,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.1,48,128,80,0.08875
"1362",18,2,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.05,52,171,119,0.0508403361344538
"1363",18,3,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.75,43,119,76,0.101973684210526
"1364",18,4,5,1,"high","strong",67,13,461.3,6.88507462686567,1,8,44,120,76,0.105263157894737
"1365",18,5,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.65,49,167,118,0.0563559322033898
"1366",18,6,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.6,45,135,90,0.0733333333333333
"1367",18,7,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.85,47,125,78,0.0878205128205128
"1368",18,8,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.05,48,137,89,0.0792134831460674
"1369",18,9,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.4,41,121,80,0.0925
"1370",18,10,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.55,42,118,76,0.0993421052631579
"1371",18,11,5,1,"high","strong",67,13,461.3,6.88507462686567,0,5.8,56,160,104,0.0557692307692308
"1372",18,12,5,1,"high","strong",67,13,461.3,6.88507462686567,1,8,40,116,76,0.105263157894737
"1373",18,13,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.6,46,133,87,0.0873563218390805
"1374",18,14,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.25,45,123,78,0.092948717948718
"1375",18,15,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.2,42,110,68,0.105882352941176
"1376",18,16,5,1,"high","strong",67,13,461.3,6.88507462686567,0,5.5,51,150,99,0.0555555555555556
"1377",18,17,5,1,"high","strong",67,13,461.3,6.88507462686567,0,5.7,50,139,89,0.0640449438202247
"1378",18,18,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.55,44,137,93,0.0704301075268817
"1379",18,19,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.55,51,150,99,0.0661616161616162
"1380",18,20,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.3,54,159,105,0.06
"1381",18,21,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.05,46,131,85,0.0829411764705882
"1382",18,22,5,1,"high","strong",67,13,461.3,6.88507462686567,0,5,54,146,92,0.0543478260869565
"1383",18,23,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.25,46,144,98,0.0739795918367347
"1384",18,24,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.6,41,121,80,0.095
"1385",18,25,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.85,42,120,78,0.100641025641026
"1386",18,26,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.35,54,162,108,0.0587962962962963
"1387",18,27,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.85,48,128,80,0.085625
"1388",18,28,5,1,"high","strong",67,13,461.3,6.88507462686567,0,4.8,61,169,108,0.0444444444444444
"1389",18,29,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.6,47,139,92,0.0717391304347826
"1390",18,30,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.35,52,164,112,0.0566964285714286
"1391",18,31,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.8,51,166,115,0.0591304347826087
"1392",18,32,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.2,51,172,121,0.0512396694214876
"1393",18,33,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.05,51,153,102,0.0593137254901961
"1394",18,34,5,1,"high","strong",67,13,461.3,6.88507462686567,0,4.5,54,158,104,0.0432692307692308
"1395",18,35,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.3,50,142,92,0.0684782608695652
"1396",18,36,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.35,54,136,82,0.0774390243902439
"1397",18,37,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.15,42,113,71,0.100704225352113
"1398",18,38,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.05,49,128,79,0.0765822784810127
"1399",18,39,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.75,53,150,97,0.0695876288659794
"1400",18,40,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.2,50,135,85,0.0729411764705882
"1401",18,41,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.6,50,153,103,0.0640776699029126
"1402",18,42,5,1,"high","strong",67,13,461.3,6.88507462686567,0,4.8,54,165,111,0.0432432432432432
"1403",18,43,5,1,"high","strong",67,13,461.3,6.88507462686567,0,4.7,53,129,76,0.0618421052631579
"1404",18,44,5,1,"high","strong",67,13,461.3,6.88507462686567,1,8.8,37,111,74,0.118918918918919
"1405",18,45,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.9,45,128,83,0.0831325301204819
"1406",18,46,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.8,46,146,100,0.068
"1407",18,47,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.05,46,120,74,0.0952702702702703
"1408",18,48,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.7,51,153,102,0.0656862745098039
"1409",18,49,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.45,50,143,93,0.0693548387096774
"1410",18,50,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.55,55,163,108,0.0606481481481481
"1411",18,51,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.35,51,133,82,0.0774390243902439
"1412",18,52,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7,49,132,83,0.0843373493975904
"1413",18,53,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.1,54,177,123,0.0495934959349593
"1414",18,54,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.6,51,168,117,0.0564102564102564
"1415",18,55,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.7,44,125,81,0.0950617283950617
"1416",18,56,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.6,43,118,75,0.101333333333333
"1417",18,57,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.85,39,111,72,0.0951388888888889
"1418",18,58,5,1,"high","strong",67,13,461.3,6.88507462686567,0,5.9,54,165,111,0.0531531531531532
"1419",18,59,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.25,46,172,126,0.0496031746031746
"1420",18,60,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.95,41,114,73,0.0952054794520548
"1421",18,61,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.2,46,164,118,0.0525423728813559
"1422",18,62,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.7,47,143,96,0.0697916666666667
"1423",18,63,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.55,51,165,114,0.0574561403508772
"1424",18,64,5,1,"high","strong",67,13,461.3,6.88507462686567,0,6,52,175,123,0.0487804878048781
"1425",18,65,5,1,"high","strong",67,13,461.3,6.88507462686567,1,8.15,39,116,77,0.105844155844156
"1426",18,66,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.1,47,126,79,0.089873417721519
"1427",18,67,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.35,55,211,156,0.0407051282051282
"1428",18,68,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.8,46,136,90,0.0755555555555556
"1429",18,69,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.3,52,141,89,0.0707865168539326
"1430",18,70,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.7,47,129,82,0.0817073170731707
"1431",18,71,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.95,47,134,87,0.0798850574712644
"1432",18,72,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.7,42,110,68,0.113235294117647
"1433",18,73,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.85,47,128,81,0.0845679012345679
"1434",18,74,5,1,"high","strong",67,13,461.3,6.88507462686567,0,3.5,59,125,66,0.053030303030303
"1435",18,75,5,1,"high","strong",67,13,461.3,6.88507462686567,0,5.65,56,165,109,0.0518348623853211
"1436",18,76,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.75,33,99,66,0.117424242424242
"1437",18,77,5,1,"high","strong",67,13,461.3,6.88507462686567,1,7.15,39,109,70,0.102142857142857
"1438",18,78,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.5,47,140,93,0.0698924731182796
"1439",18,79,5,1,"high","strong",67,13,461.3,6.88507462686567,0,3.5,58,147,89,0.0393258426966292
"1440",18,80,5,1,"high","strong",67,13,461.3,6.88507462686567,1,6.1,50,161,111,0.0549549549549549
"1441",19,1,15,0,"med","none",60,20,428.45,7.14083333333333,1,8.2,29,75,46,0.178260869565217
"1442",19,2,15,0,"med","none",60,20,428.45,7.14083333333333,1,8.8,29,75,46,0.191304347826087
"1443",19,3,15,0,"med","none",60,20,428.45,7.14083333333333,1,6.8,49,101,52,0.130769230769231
"1444",19,4,15,0,"med","none",60,20,428.45,7.14083333333333,1,6.85,59,138,79,0.0867088607594937
"1445",19,5,15,0,"med","none",60,20,428.45,7.14083333333333,1,6.1,60,148,88,0.0693181818181818
"1446",19,6,15,0,"med","none",60,20,428.45,7.14083333333333,0,5.75,63,136,73,0.0787671232876712
"1447",19,7,15,0,"med","none",60,20,428.45,7.14083333333333,1,7.95,33,78,45,0.176666666666667
"1448",19,8,15,0,"med","none",60,20,428.45,7.14083333333333,0,5,77,185,108,0.0462962962962963
"1449",19,9,15,0,"med","none",60,20,428.45,7.14083333333333,1,6.05,52,127,75,0.0806666666666667
"1450",19,10,15,0,"med","none",60,20,428.45,7.14083333333333,1,7.3,43,92,49,0.148979591836735
"1451",19,11,15,0,"med","none",60,20,428.45,7.14083333333333,1,6.3,47,109,62,0.101612903225806
"1452",19,12,15,0,"med","none",60,20,428.45,7.14083333333333,0,4.3,64,137,73,0.0589041095890411
"1453",19,13,15,0,"med","none",60,20,428.45,7.14083333333333,0,4.25,65,114,49,0.086734693877551
"1454",19,14,15,0,"med","none",60,20,428.45,7.14083333333333,1,6.4,49,110,61,0.104918032786885
"1455",19,15,15,0,"med","none",60,20,428.45,7.14083333333333,1,8.05,29,73,44,0.182954545454545
"1456",19,16,15,0,"med","none",60,20,428.45,7.14083333333333,0,5.25,64,133,69,0.0760869565217391
"1457",19,17,15,0,"med","none",60,20,428.45,7.14083333333333,0,5.7,71,162,91,0.0626373626373626
